"","V1"
"81541",7
"81542",7
"81543",1
"81544",7
"81545",7
"81546",7
"81547",9
"81548",7
"81549",2
"81550",7
"81551",2
"81552",7
"81553",2
"81554",7
"81555",7
"81556",5
"81557",5
"81558",7
"81559",3
"81560",1
"81561",7
"81562",7
"81563",1
"81564",7
"81565",5
"81566",7
"81567",6
"81568",5
"81569",5
"81570",7
"81571",7
"81572",7
"81573",5
"81574",1
"81575",7
"81576",5
"81577",5
"81578",2
"81579",7
"81580",5
"81581",1
"81582",5
"81583",7
"81584",5
"81585",7
"81586",1
"81587",2
"81588",7
"81589",7
"81590",7
"81591",7
"81592",7
"81593",7
"81594",2
"81595",7
"81596",5
"81597",5
"81598",5
"81599",7
"81600",7
"81601",7
"81602",1
"81603",9
"81604",7
"81605",5
"81606",7
"81607",7
"81608",1
"81609",1
"81610",7
"81611",7
"81612",5
"81613",1
"81614",7
"81615",7
"81616",7
"81617",7
"81618",7
"81619",7
"81620",4
"81621",5
"81622",1
"81623",7
"81624",1
"81625",7
"81626",7
"81627",2
"81628",2
"81629",7
"81630",7
"81631",7
"81632",5
"81633",1
"81634",7
"81635",2
"81636",1
"81637",7
"81638",2
"81639",7
"81640",7
"81641",1
"81642",1
"81643",2
"81644",7
"81645",2
"81646",1
"81647",5
"81648",7
"81649",1
"81650",7
"81651",7
"81652",7
"81653",7
"81654",7
"81655",5
"81656",1
"81657",7
"81658",7
"81659",7
"81660",9
"81661",7
"81662",5
"81663",7
"81664",7
"81665",7
"81666",5
"81667",7
"81668",5
"81669",3
"81670",7
"81671",4
"81672",5
"81673",7
"81674",7
"81675",1
"81676",1
"81677",5
"81678",7
"81679",7
"81680",5
"81681",1
"81682",2
"81683",9
"81684",7
"81685",5
"81686",1
"81687",7
"81688",7
"81689",2
"81690",7
"81691",9
"81692",7
"81693",5
"81694",7
"81695",1
"81696",5
"81697",7
"81698",2
"81699",1
"81700",5
"81701",2
"81702",3
"81703",7
"81704",7
"81705",2
"81706",2
"81707",1
"81708",7
"81709",5
"81710",7
"81711",7
"81712",5
"81713",7
"81714",5
"81715",5
"81716",9
"81717",7
"81718",7
"81719",7
"81720",9
"81721",7
"81722",2
"81723",1
"81724",2
"81725",7
"81726",7
"81727",7
"81728",7
"81729",7
"81730",8
"81731",7
"81732",2
"81733",5
"81734",5
"81735",2
"81736",7
"81737",7
"81738",7
"81739",2
"81740",7
"81741",2
"81742",9
"81743",5
"81744",1
"81745",2
"81746",7
"81747",5
"81748",1
"81749",7
"81750",7
"81751",7
"81752",5
"81753",2
"81754",5
"81755",2
"81756",7
"81757",7
"81758",7
"81759",2
"81760",5
"81761",2
"81762",7
"81763",7
"81764",5
"81765",7
"81766",7
"81767",7
"81768",7
"81769",5
"81770",5
"81771",7
"81772",7
"81773",7
"81774",1
"81775",7
"81776",5
"81777",2
"81778",7
"81779",3
"81780",5
"81781",2
"81782",7
"81783",1
"81784",7
"81785",5
"81786",1
"81787",1
"81788",7
"81789",7
"81790",5
"81791",7
"81792",7
"81793",7
"81794",7
"81795",5
"81796",7
"81797",2
"81798",7
"81799",1
"81800",7
"81801",7
"81802",7
"81803",7
"81804",1
"81805",2
"81806",7
"81807",5
"81808",7
"81809",7
"81810",7
"81811",1
"81812",7
"81813",1
"81814",1
"81815",6
"81816",5
"81817",5
"81818",5
"81819",7
"81820",7
"81821",1
"81822",7
"81823",4
"81824",7
"81825",7
"81826",2
"81827",2
"81828",7
"81829",1
"81830",7
"81831",5
"81832",7
"81833",7
"81834",7
"81835",7
"81836",7
"81837",7
"81838",6
"81839",1
"81840",7
"81841",7
"81842",7
"81843",1
"81844",2
"81845",7
"81846",2
"81847",7
"81848",7
"81849",7
"81850",5
"81851",7
"81852",5
"81853",5
"81854",7
"81855",7
"81856",2
"81857",7
"81858",5
"81859",7
"81860",7
"81861",7
"81862",7
"81863",1
"81864",5
"81865",1
"81866",7
"81867",9
"81868",5
"81869",7
"81870",7
"81871",1
"81872",7
"81873",7
"81874",5
"81875",9
"81876",2
"81877",7
"81878",2
"81879",5
"81880",7
"81881",1
"81882",7
"81883",1
"81884",7
"81885",1
"81886",7
"81887",7
"81888",4
"81889",7
"81890",5
"81891",5
"81892",6
"81893",7
"81894",4
"81895",7
"81896",5
"81897",7
"81898",7
"81899",5
"81900",7
"81901",9
"81902",8
"81903",7
"81904",7
"81905",5
"81906",7
"81907",5
"81908",1
"81909",7
"81910",1
"81911",1
"81912",2
"81913",7
"81914",5
"81915",2
"81916",5
"81917",7
"81918",7
"81919",2
"81920",7
"81921",7
"81922",7
"81923",2
"81924",7
"81925",2
"81926",7
"81927",1
"81928",5
"81929",9
"81930",5
"81931",7
"81932",7
"81933",1
"81934",7
"81935",7
"81936",5
"81937",7
"81938",1
"81939",7
"81940",7
"81941",7
"81942",5
"81943",5
"81944",2
"81945",7
"81946",5
"81947",5
"81948",7
"81949",7
"81950",7
"81951",5
"81952",7
"81953",8
"81954",1
"81955",5
"81956",7
"81957",4
"81958",1
"81959",7
"81960",7
"81961",7
"81962",7
"81963",2
"81964",7
"81965",2
"81966",3
"81967",1
"81968",2
"81969",1
"81970",5
"81971",1
"81972",5
"81973",7
"81974",5
"81975",7
"81976",7
"81977",1
"81978",7
"81979",7
"81980",5
"81981",2
"81982",7
"81983",5
"81984",2
"81985",7
"81986",5
"81987",7
"81988",7
"81989",2
"81990",2
"81991",7
"81992",7
"81993",7
"81994",5
"81995",7
"81996",2
"81997",2
"81998",2
"81999",7
"82000",1
"82001",7
"82002",5
"82003",5
"82004",5
"82005",1
"82006",1
"82007",5
"82008",7
"82009",2
"82010",7
"82011",7
"82012",7
"82013",2
"82014",7
"82015",2
"82016",7
"82017",2
"82018",5
"82019",7
"82020",1
"82021",7
"82022",2
"82023",7
"82024",7
"82025",7
"82026",2
"82027",5
"82028",7
"82029",2
"82030",7
"82031",1
"82032",2
"82033",1
"82034",5
"82035",5
"82036",5
"82037",5
"82038",3
"82039",2
"82040",2
"82041",5
"82042",7
"82043",7
"82044",7
"82045",7
"82046",7
"82047",5
"82048",7
"82049",5
"82050",7
"82051",1
"82052",6
"82053",2
"82054",7
"82055",7
"82056",7
"82057",7
"82058",5
"82059",7
"82060",7
"82061",7
"82062",7
"82063",7
"82064",1
"82065",7
"82066",5
"82067",7
"82068",7
"82069",7
"82070",7
"82071",5
"82072",7
"82073",7
"82074",1
"82075",1
"82076",5
"82077",5
"82078",7
"82079",7
"82080",7
"82081",1
"82082",2
"82083",5
"82084",2
"82085",1
"82086",5
"82087",7
"82088",5
"82089",9
"82090",7
"82091",5
"82092",5
"82093",7
"82094",7
"82095",1
"82096",2
"82097",5
"82098",5
"82099",7
"82100",7
"82101",2
"82102",1
"82103",1
"82104",7
"82105",2
"82106",7
"82107",7
"82108",9
"82109",2
"82110",6
"82111",2
"82112",2
"82113",2
"82114",7
"82115",5
"82116",4
"82117",7
"82118",5
"82119",2
"82120",2
"82121",5
"82122",7
"82123",1
"82124",5
"82125",5
"82126",7
"82127",1
"82128",7
"82129",7
"82130",5
"82131",7
"82132",7
"82133",2
"82134",5
"82135",5
"82136",7
"82137",7
"82138",7
"82139",7
"82140",2
"82141",7
"82142",1
"82143",5
"82144",5
"82145",8
"82146",7
"82147",5
"82148",4
"82149",3
"82150",7
"82152",3
"82153",2
"82154",10
"82155",1
"82156",5
"82157",7
"82158",2
"82159",2
"82160",7
"82161",5
"82162",9
"82163",10
"82164",7
"82165",7
"82166",2
"82167",2
"82168",7
"82169",3
"82170",5
"82171",2
"82172",1
"82173",5
"82174",2
"82175",5
"82176",6
"82177",5
"82178",5
"82179",5
"82180",2
"82181",2
"82182",5
"82183",5
"82184",2
"82185",2
"82186",2
"82187",1
"82188",2
"82189",5
"82190",2
"82191",7
"82192",2
"82193",5
"82194",2
"82195",2
"82196",9
"82197",2
"82198",2
"82199",2
"82200",5
"82201",2
"82202",2
"82203",2
"82204",2
"82205",2
"82206",1
"82207",5
"82208",2
"82209",2
"82210",2
"82211",3
"82212",1
"82213",5
"82214",5
"82215",1
"82216",1
"82217",5
"82218",2
"82219",5
"82220",3
"82221",5
"82222",2
"82223",2
"82224",2
"82225",2
"82226",5
"82227",2
"82228",2
"82229",5
"82230",2
"82231",2
"82232",1
"82233",2
"82234",1
"82235",1
"82236",2
"82237",8
"82238",2
"82239",1
"82240",2
"82242",2
"82243",5
"82244",9
"82245",3
"82246",3
"82247",7
"82248",5
"82249",7
"82250",2
"82251",5
"82252",5
"82253",7
"82254",1
"82255",2
"82256",3
"82257",5
"82258",2
"82259",2
"82260",7
"82261",7
"82262",7
"82263",2
"82264",2
"82265",7
"82266",7
"82267",9
"82268",10
"82269",1
"82270",5
"82271",3
"82272",1
"82273",2
"82274",7
"82275",2
"82276",5
"82277",5
"82278",7
"82279",5
"82280",2
"82281",5
"82282",1
"82283",5
"82284",2
"82285",5
"82286",3
"82287",5
"82288",2
"82289",5
"82290",3
"82291",5
"82292",5
"82293",3
"82294",2
"82295",5
"82296",5
"82297",2
"82298",5
"82299",1
"82300",3
"82301",2
"82302",8
"82303",7
"82304",2
"82305",9
"82306",5
"82307",2
"82308",5
"82309",7
"82310",8
"82311",5
"82312",5
"82313",2
"82314",7
"82315",2
"82316",7
"82317",5
"82318",9
"82319",2
"82320",7
"82321",7
"82322",2
"82323",2
"82324",5
"82325",2
"82326",5
"82327",2
"82328",5
"82329",1
"82330",3
"82331",7
"82332",2
"82333",7
"82334",1
"82335",2
"82336",2
"82337",5
"82338",2
"82339",2
"82340",9
"82341",5
"82342",3
"82343",1
"82344",2
"82345",7
"82346",7
"82347",2
"82348",7
"82349",3
"82350",5
"82351",7
"82352",3
"82353",2
"82354",2
"82355",5
"82356",5
"82357",7
"82358",7
"82359",2
"82360",9
"82361",1
"82362",1
"82363",2
"82364",2
"82365",9
"82366",7
"82367",7
"82368",2
"82369",4
"82370",2
"82371",7
"82372",5
"82373",4
"82374",7
"82375",7
"82376",2
"82377",7
"82378",5
"82379",7
"82380",2
"82381",7
"82382",8
"82383",2
"82384",5
"82385",5
"82386",5
"82387",7
"82388",3
"82389",2
"82390",9
"82391",1
"82392",1
"82393",5
"82394",1
"82395",1
"82396",5
"82397",5
"82398",7
"82399",8
"82400",5
"82401",2
"82402",7
"82403",2
"82404",2
"82405",1
"82406",2
"82407",2
"82408",2
"82409",8
"82410",6
"82411",2
"82412",2
"82413",7
"82414",1
"82415",1
"82416",5
"82417",1
"82418",5
"82419",5
"82420",5
"82421",5
"82422",5
"82423",1
"82424",5
"82425",2
"82426",2
"82427",5
"82428",5
"82429",5
"82430",5
"82431",2
"82432",5
"82433",2
"82434",2
"82435",5
"82436",8
"82437",7
"82438",2
"82439",5
"82440",8
"82441",7
"82442",2
"82443",2
"82444",7
"82445",2
"82446",1
"82447",2
"82448",5
"82449",8
"82450",7
"82451",5
"82452",5
"82453",5
"82454",7
"82455",8
"82456",1
"82457",5
"82458",5
"82459",7
"82460",5
"82461",5
"82462",2
"82463",2
"82464",7
"82465",2
"82466",2
"82467",2
"82468",2
"82469",7
"82470",5
"82471",3
"82472",7
"82473",5
"82474",7
"82475",5
"82476",2
"82477",2
"82478",8
"82479",2
"82480",5
"82481",5
"82482",2
"82483",2
"82484",8
"82485",2
"82486",7
"82487",7
"82488",5
"82489",7
"82490",2
"82491",2
"82492",2
"82493",7
"82494",7
"82495",5
"82496",5
"82497",2
"82498",8
"82499",7
"82500",6
"82501",7
"82502",3
"82503",9
"82504",7
"82505",7
"82506",7
"82507",7
"82508",7
"82509",3
"82510",7
"82511",2
"82512",5
"82513",1
"82514",1
"82515",3
"82516",1
"82517",5
"82518",7
"82519",2
"82520",2
"82521",1
"82522",7
"82523",2
"82524",5
"82525",2
"82526",3
"82527",7
"82528",2
"82529",7
"82530",5
"82531",5
"82532",7
"82533",5
"82534",7
"82535",8
"82536",8
"82537",7
"82538",3
"82539",5
"82540",5
"82541",5
"82542",7
"82543",1
"82544",5
"82545",5
"82546",5
"82547",2
"82548",3
"82549",7
"82550",1
"82551",8
"82552",5
"82553",7
"82554",5
"82555",5
"82556",5
"82557",5
"82558",5
"82559",5
"82560",8
"82561",5
"82562",2
"82563",5
"82564",3
"82565",2
"82566",5
"82567",7
"82568",2
"82569",5
"82570",2
"82571",5
"82572",2
"82573",5
"82574",1
"82575",5
"82576",7
"82577",5
"82578",5
"82579",7
"82580",7
"82581",8
"82582",2
"82583",7
"82585",7
"82586",9
"82587",5
"82588",2
"82589",1
"82590",7
"82591",7
"82592",2
"82593",7
"82594",5
"82595",2
"82596",7
"82597",2
"82598",2
"82599",1
"82600",7
"82601",7
"82602",5
"82603",7
"82604",5
"82605",5
"82606",1
"82607",7
"82608",1
"82609",1
"82610",1
"82611",5
"82612",2
"82613",5
"82614",5
"82615",5
"82616",7
"82617",1
"82618",2
"82619",7
"82620",7
"82621",5
"82622",5
"82623",5
"82624",1
"82625",5
"82626",7
"82627",7
"82628",2
"82629",7
"82630",5
"82631",5
"82632",5
"82633",5
"82634",1
"82635",7
"82636",7
"82637",1
"82638",7
"82639",7
"82640",10
"82641",7
"82642",2
"82643",2
"82644",7
"82645",7
"82646",2
"82647",7
"82648",5
"82649",7
"82650",2
"82651",9
"82652",7
"82653",2
"82654",2
"82655",7
"82656",5
"82657",2
"82658",7
"82659",1
"82660",5
"82661",7
"82662",2
"82663",7
"82664",5
"82665",7
"82666",7
"82667",7
"82668",1
"82669",7
"82670",7
"82671",7
"82672",5
"82673",2
"82674",7
"82675",2
"82676",5
"82677",2
"82678",2
"82679",7
"82680",6
"82681",7
"82682",5
"82683",2
"82684",5
"82685",7
"82686",7
"82687",2
"82688",7
"82689",7
"82690",7
"82691",7
"82692",5
"82693",7
"82694",5
"82695",5
"82696",7
"82697",7
"82698",1
"82699",5
"82700",7
"82701",2
"82702",7
"82703",5
"82704",2
"82705",7
"82706",5
"82707",1
"82708",7
"82709",2
"82710",2
"82711",7
"82712",7
"82713",1
"82714",7
"82715",7
"82716",7
"82717",5
"82718",7
"82719",7
"82720",7
"82721",2
"82722",5
"82723",5
"82724",7
"82725",7
"82726",7
"82727",7
"82728",1
"82729",7
"82730",5
"82731",7
"82732",7
"82733",1
"82734",5
"82735",7
"82736",7
"82737",7
"82738",5
"82739",2
"82740",2
"82741",2
"82742",7
"82743",1
"82744",5
"82745",7
"82746",5
"82747",5
"82748",5
"82749",1
"82750",7
"82751",7
"82752",7
"82753",5
"82754",7
"82755",1
"82756",7
"82757",5
"82758",2
"82759",3
"82760",1
"82761",9
"82762",7
"82763",7
"82764",2
"82765",5
"82766",5
"82767",5
"82768",7
"82769",7
"82770",9
"82771",5
"82772",10
"82773",7
"82774",7
"82775",5
"82776",7
"82777",7
"82778",7
"82779",7
"82780",7
"82781",2
"82782",7
"82783",7
"82784",5
"82785",7
"82786",7
"82787",2
"82788",7
"82789",7
"82790",7
"82791",1
"82792",7
"82793",7
"82794",7
"82795",7
"82796",7
"82797",7
"82798",2
"82799",7
"82800",10
"82801",7
"82802",7
"82803",7
"82804",7
"82805",7
"82806",7
"82807",2
"82808",7
"82809",7
"82810",2
"82811",7
"82812",2
"82813",7
"82814",5
"82815",5
"82816",7
"82817",7
"82818",2
"82819",7
"82820",7
"82821",5
"82822",7
"82823",7
"82824",7
"82825",5
"82826",7
"82827",7
"82828",7
"82829",1
"82830",7
"82831",8
"82832",2
"82833",2
"82834",1
"82835",7
"82836",5
"82837",2
"82838",2
"82839",5
"82840",7
"82841",7
"82842",7
"82843",2
"82844",8
"82845",5
"82846",2
"82847",7
"82848",7
"82849",4
"82850",2
"82851",9
"82852",7
"82853",7
"82854",7
"82855",1
"82856",1
"82857",7
"82858",5
"82860",1
"82861",7
"82862",6
"82863",1
"82864",7
"82865",5
"82866",7
"82867",5
"82868",7
"82869",5
"82870",7
"82871",1
"82872",7
"82873",7
"82874",2
"82875",7
"82876",7
"82877",7
"82878",5
"82879",1
"82880",7
"82881",9
"82882",2
"82883",7
"82884",1
"82885",1
"82886",1
"82887",5
"82888",5
"82889",5
"82890",1
"82891",7
"82892",7
"82893",7
"82894",2
"82895",7
"82896",7
"82897",5
"82898",5
"82899",1
"82900",7
"82901",5
"82902",7
"82903",7
"82904",5
"82905",7
"82906",5
"82907",5
"82908",2
"82909",5
"82910",5
"82911",3
"82912",7
"82913",5
"82914",7
"82915",8
"82916",5
"82917",5
"82918",5
"82919",7
"82920",5
"82921",7
"82922",7
"82923",2
"82924",7
"82925",7
"82926",5
"82927",7
"82928",5
"82929",1
"82930",7
"82931",8
"82932",5
"82933",7
"82934",5
"82935",5
"82936",2
"82937",7
"82938",7
"82939",7
"82940",7
"82941",6
"82942",1
"82943",7
"82944",7
"82945",1
"82946",7
"82947",5
"82948",7
"82949",5
"82950",5
"82951",7
"82952",7
"82953",2
"82954",7
"82955",1
"82956",7
"82957",2
"82958",2
"82959",1
"82960",5
"82961",1
"82962",5
"82963",7
"82964",7
"82965",6
"82966",7
"82967",5
"82968",5
"82969",7
"82970",5
"82971",5
"82972",5
"82973",7
"82974",7
"82975",7
"82976",1
"82977",7
"82978",6
"82979",7
"82980",8
"82981",7
"82982",2
"82983",5
"82984",2
"82985",4
"82986",7
"82987",2
"82988",7
"82989",6
"82990",1
"82991",6
"82992",7
"82993",7
"82994",1
"82995",7
"82996",5
"82997",8
"82998",7
"82999",7
"83000",7
"83001",2
"83002",7
"83003",5
"83004",4
"83005",7
"83006",7
"83007",5
"83008",2
"83009",7
"83010",1
"83011",5
"83012",7
"83013",2
"83014",5
"83015",7
"83016",5
"83017",7
"83018",7
"83019",5
"83020",1
"83021",2
"83022",2
"83023",5
"83024",7
"83025",5
"83026",7
"83027",7
"83028",5
"83029",7
"83030",2
"83031",6
"83032",7
"83033",2
"83034",5
"83035",5
"83036",2
"83037",7
"83038",4
"83039",7
"83040",7
"83041",5
"83042",7
"83043",1
"83044",1
"83045",5
"83046",5
"83047",5
"83048",7
"83049",8
"83050",7
"83051",2
"83052",5
"83053",1
"83054",5
"83055",5
"83056",7
"83057",5
"83058",5
"83059",7
"83060",7
"83061",5
"83062",7
"83063",7
"83064",7
"83065",7
"83066",7
"83067",7
"83068",5
"83069",7
"83070",5
"83071",5
"83072",5
"83073",7
"83074",7
"83075",1
"83076",7
"83077",5
"83078",7
"83079",1
"83080",2
"83081",7
"83082",6
"83083",2
"83084",7
"83085",6
"83086",7
"83087",7
"83088",7
"83089",7
"83090",1
"83091",7
"83092",7
"83093",7
"83094",7
"83095",7
"83096",7
"83097",7
"83098",7
"83099",5
"83100",7
"83101",5
"83102",7
"83103",7
"83104",7
"83105",5
"83106",1
"83107",7
"83108",7
"83109",7
"83110",7
"83111",7
"83112",7
"83113",8
"83114",7
"83115",7
"83116",7
"83117",7
"83118",7
"83119",1
"83120",5
"83121",7
"83122",7
"83123",5
"83124",1
"83125",7
"83126",7
"83127",5
"83128",10
"83129",7
"83130",5
"83131",7
"83132",5
"83133",5
"83134",1
"83135",7
"83136",7
"83137",7
"83138",5
"83139",5
"83140",7
"83141",5
"83142",7
"83143",7
"83144",7
"83145",7
"83146",8
"83147",5
"83148",7
"83149",1
"83150",7
"83151",5
"83152",5
"83153",5
"83154",5
"83155",7
"83156",7
"83157",2
"83158",7
"83159",5
"83160",7
"83161",5
"83162",1
"83163",7
"83164",7
"83165",7
"83166",2
"83167",1
"83168",7
"83169",7
"83170",1
"83171",5
"83172",8
"83173",7
"83174",7
"83175",8
"83176",7
"83177",8
"83178",1
"83179",5
"83180",7
"83181",5
"83182",7
"83183",3
"83184",7
"83185",1
"83186",6
"83187",7
"83188",7
"83189",7
"83190",7
"83191",5
"83192",5
"83193",7
"83194",7
"83195",3
"83196",7
"83197",3
"83198",7
"83199",7
"83200",10
"83201",7
"83202",5
"83203",7
"83204",1
"83205",1
"83206",7
"83207",5
"83208",7
"83209",7
"83210",7
"83211",7
"83212",7
"83213",1
"83214",5
"83215",5
"83216",7
"83217",7
"83218",1
"83219",5
"83220",7
"83221",2
"83222",10
"83223",5
"83224",7
"83225",7
"83226",5
"83227",5
"83228",7
"83229",2
"83230",7
"83231",7
"83232",5
"83233",7
"83234",7
"83235",7
"83236",7
"83237",4
"83238",7
"83239",7
"83240",7
"83241",1
"83242",2
"83243",6
"83244",1
"83245",7
"83246",5
"83247",7
"83248",2
"83249",5
"83250",5
"83251",5
"83252",5
"83253",5
"83254",2
"83255",7
"83256",7
"83257",7
"83258",6
"83259",5
"83260",7
"83261",1
"83262",8
"83263",2
"83264",7
"83265",7
"83266",1
"83267",5
"83268",1
"83269",5
"83270",7
"83271",7
"83272",1
"83273",7
"83274",7
"83275",7
"83276",7
"83277",7
"83278",7
"83279",7
"83280",1
"83281",7
"83282",7
"83283",5
"83284",5
"83285",5
"83286",1
"83287",5
"83288",1
"83289",7
"83290",5
"83291",2
"83292",5
"83293",7
"83294",2
"83295",1
"83296",10
"83297",1
"83298",4
"83299",5
"83300",7
"83301",7
"83302",4
"83303",7
"83304",1
"83305",7
"83306",7
"83307",7
"83308",7
"83309",6
"83310",1
"83311",1
"83312",7
"83313",1
"83314",1
"83315",9
"83316",2
"83317",7
"83318",7
"83319",7
"83320",1
"83321",7
"83322",7
"83323",5
"83324",7
"83325",1
"83326",5
"83327",1
"83328",7
"83329",4
"83330",5
"83331",9
"83332",7
"83333",7
"83334",1
"83335",5
"83336",7
"83337",7
"83338",5
"83339",7
"83340",7
"83341",1
"83342",6
"83343",1
"83344",1
"83345",7
"83346",5
"83347",5
"83348",8
"83349",7
"83350",7
"83351",7
"83352",8
"83353",1
"83354",5
"83355",7
"83356",7
"83357",1
"83358",7
"83359",7
"83360",7
"83361",7
"83362",7
"83363",1
"83364",7
"83365",7
"83366",7
"83367",7
"83368",7
"83369",5
"83370",1
"83371",2
"83372",7
"83373",5
"83374",7
"83375",7
"83376",7
"83377",1
"83378",7
"83379",7
"83380",7
"83381",9
"83382",5
"83383",7
"83384",7
"83385",7
"83386",5
"83387",7
"83388",5
"83389",2
"83390",7
"83391",7
"83392",7
"83393",7
"83394",5
"83395",5
"83396",1
"83397",8
"83398",2
"83399",5
"83400",6
"83401",5
"83402",6
"83403",6
"83404",1
"83405",5
"83406",6
"83407",7
"83408",7
"83409",7
"83410",6
"83411",7
"83412",7
"83413",7
"83414",7
"83415",7
"83416",7
"83417",5
"83418",2
"83419",7
"83420",7
"83421",7
"83422",7
"83423",2
"83424",7
"83425",2
"83426",5
"83427",6
"83428",6
"83429",1
"83430",7
"83431",2
"83432",9
"83433",10
"83434",7
"83435",5
"83436",1
"83437",7
"83438",1
"83439",7
"83440",5
"83441",7
"83442",2
"83443",7
"83444",1
"83445",7
"83446",7
"83447",2
"83448",1
"83449",1
"83450",7
"83451",7
"83452",7
"83453",7
"83454",5
"83455",5
"83456",7
"83457",7
"83458",7
"83459",3
"83460",7
"83461",2
"83462",8
"83463",5
"83464",5
"83465",7
"83466",2
"83467",7
"83468",7
"83469",5
"83470",7
"83471",7
"83472",5
"83473",7
"83474",8
"83475",7
"83476",7
"83477",7
"83478",7
"83479",7
"83480",7
"83481",1
"83482",1
"83483",7
"83484",9
"83485",7
"83486",1
"83487",5
"83488",7
"83489",7
"83490",1
"83491",2
"83492",8
"83493",5
"83494",7
"83495",1
"83496",1
"83497",7
"83498",7
"83499",7
"83500",7
"83501",7
"83502",5
"83503",7
"83504",6
"83505",8
"83506",7
"83507",7
"83508",5
"83509",5
"83510",1
"83511",5
"83512",1
"83513",7
"83514",5
"83515",1
"83516",8
"83517",5
"83518",7
"83519",5
"83520",2
"83521",5
"83522",7
"83523",7
"83524",7
"83525",3
"83526",5
"83527",7
"83528",5
"83529",7
"83530",7
"83531",5
"83532",3
"83533",5
"83534",5
"83535",7
"83536",7
"83537",6
"83538",2
"83539",5
"83540",7
"83541",1
"83542",7
"83543",7
"83544",7
"83545",5
"83546",2
"83547",7
"83548",7
"83549",5
"83550",7
"83551",7
"83552",7
"83553",7
"83554",1
"83555",5
"83556",5
"83557",9
"83558",5
"83559",2
"83560",7
"83561",3
"83562",8
"83564",5
"83565",7
"83566",7
"83567",1
"83568",9
"83569",5
"83570",5
"83571",1
"83572",5
"83573",2
"83574",5
"83575",5
"83576",1
"83577",2
"83578",5
"83579",5
"83580",1
"83581",7
"83582",7
"83583",7
"83584",1
"83585",5
"83586",7
"83587",7
"83588",2
"83589",1
"83590",7
"83591",5
"83592",1
"83593",6
"83594",7
"83595",1
"83596",7
"83597",5
"83598",7
"83599",8
"83600",7
"83601",7
"83602",5
"83603",5
"83604",7
"83605",1
"83606",7
"83607",5
"83608",7
"83609",8
"83610",3
"83611",7
"83612",10
"83613",2
"83614",3
"83615",7
"83616",7
"83617",7
"83618",1
"83619",5
"83620",7
"83621",2
"83622",7
"83623",7
"83624",7
"83625",7
"83626",3
"83627",5
"83628",7
"83629",7
"83630",7
"83631",5
"83632",5
"83633",7
"83634",6
"83635",7
"83636",5
"83637",7
"83638",5
"83639",5
"83640",1
"83641",7
"83642",8
"83643",7
"83644",7
"83645",7
"83646",7
"83647",7
"83648",7
"83649",1
"83650",7
"83651",6
"83652",7
"83653",8
"83654",7
"83655",5
"83656",7
"83657",1
"83658",9
"83659",7
"83660",9
"83661",1
"83662",7
"83663",5
"83664",7
"83665",1
"83666",5
"83667",1
"83668",7
"83669",5
"83670",7
"83671",7
"83672",7
"83673",5
"83674",7
"83675",7
"83676",6
"83677",2
"83678",3
"83679",7
"83680",8
"83681",2
"83682",1
"83683",5
"83684",5
"83685",3
"83686",1
"83687",5
"83688",7
"83689",7
"83690",1
"83691",7
"83692",1
"83693",7
"83694",7
"83695",7
"83696",7
"83697",5
"83698",7
"83699",5
"83700",7
"83701",6
"83702",1
"83703",5
"83704",7
"83705",4
"83706",7
"83707",7
"83708",7
"83709",5
"83710",1
"83711",5
"83712",5
"83713",1
"83714",7
"83715",2
"83716",2
"83717",7
"83718",7
"83719",3
"83720",1
"83721",7
"83722",1
"83723",7
"83724",5
"83725",7
"83726",7
"83727",5
"83728",1
"83729",1
"83730",7
"83731",1
"83732",7
"83733",7
"83734",8
"83735",7
"83736",5
"83737",1
"83738",7
"83739",8
"83740",5
"83741",7
"83742",1
"83743",1
"83744",8
"83745",7
"83746",7
"83747",8
"83748",7
"83749",9
"83750",2
"83751",7
"83752",9
"83753",7
"83754",7
"83755",6
"83756",3
"83757",5
"83758",8
"83759",7
"83760",5
"83761",5
"83762",7
"83763",7
"83764",5
"83765",7
"83766",1
"83767",7
"83768",7
"83769",1
"83770",7
"83771",7
"83772",7
"83773",7
"83774",6
"83775",2
"83776",5
"83777",1
"83778",3
"83779",9
"83780",5
"83781",7
"83782",7
"83783",7
"83784",2
"83785",7
"83786",5
"83787",7
"83788",1
"83789",1
"83790",1
"83791",7
"83792",7
"83793",1
"83794",7
"83795",8
"83796",8
"83797",5
"83798",7
"83799",8
"83800",7
"83801",9
"83802",7
"83803",7
"83804",5
"83805",1
"83806",5
"83807",5
"83808",7
"83809",7
"83810",7
"83811",7
"83812",5
"83813",7
"83814",7
"83815",7
"83816",6
"83817",7
"83818",7
"83819",5
"83820",4
"83821",6
"83822",7
"83823",7
"83824",9
"83825",5
"83826",7
"83827",7
"83828",1
"83829",9
"83830",1
"83831",5
"83832",5
"83833",7
"83834",7
"83835",1
"83836",7
"83837",7
"83838",2
"83839",7
"83840",7
"83841",1
"83842",8
"83843",7
"83844",4
"83845",8
"83846",7
"83847",8
"83848",7
"83849",7
"83850",4
"83851",5
"83853",5
"83854",5
"83855",1
"83856",1
"83857",8
"83858",2
"83859",7
"83860",1
"83861",5
"83862",5
"83863",8
"83864",5
"83865",7
"83866",7
"83867",5
"83868",9
"83869",1
"83870",2
"83871",8
"83872",1
"83873",5
"83874",6
"83875",1
"83876",1
"83877",2
"83878",6
